pesticide_category,product_name,product_key,raw_composition,parsed_component_count,parsed_substances,warning_codes,severity,automatic_fix_applied,requires_manual_review,notes
herbicides,Калибр Дуо,калибр-дуо-489-03-3046-1,(500 г/кг тифенсульфурон-метил + 250 г/кг трибенурон-метил),2,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 250.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Калибр Дуо Голд,калибр-дуо-голд-489-03-2926-1,(375 г/кг тифенсульфурон-метил + 375 г/кг трибенурон-метил),2,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 375.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 375.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Патрон,патрон-010-03-2464-1,(500 г/кг тифенсульфурон-метил + 250 г/кг трибенурон-метил),2,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 250.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Габарит Дуо,габарит-дуо-966-03-4894-0,(500 г/кг тифенсульфурон-метил + 250 г/кг трибенурон-метил),2,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 250.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Буржуй,буржуй-866-03-4989-0,(500 г/кг тифенсульфурон-метил + 250 г/кг трибенурон-метил + 100 г/кг флорасулам),3,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 250.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 100.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Статус Макс,статус-макс-192-03-1086-1,(500 г/кг тифенсульфурон-метил + 250 г/кг трибенурон-метил + 80 г/кг флорасулам),3,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 250.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 80.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Трисил,трисил-062-03-2596-1,(300 г/кг тифенсульфурон-метил + 300 г/кг трибенурон-метил + 100 г/кг флорасулам),3,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 300.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 300.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 100.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Трибьют,трибьют-774-03-3352-1,(300 г/кг тифенсульфурон-метил + 310 г/кг трибенурон-метил + 103 г/кг флорасулам),3,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 300.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 310.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 103.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Каскад Премиум,каскад-премиум-781-03-3410-1,(140 г/кг тифенсульфурон-метил + 410 г/кг трибенурон-метил + 200 г/кг флорасулам),3,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 140.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 410.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 200.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Шанстар Трио,шанстар-трио-126-03-9664-0,(388 г/кг тифенсульфурон-метил + 313 г/кг трибенурон-метил + 117 г/кг флорасулам),3,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 388.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""трибенурон-метил"", ""concentration"": 313.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 117.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Кайен,кайен-178-03-2961-1,(500 г/кг тифенсульфурон-метил + 170 г/кг флорасулам),2,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 500.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 170.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Пиксель,пиксель-018-03-2321-1,(90 г/кг тифенсульфурон-метил + 24 г/кг Флуметсулам + 18 г/кг флорасулам),3,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 90.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""Флуметсулам"", ""concentration"": 24.0, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""флорасулам"", ""concentration"": 18.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Классик Форте,классик-форте-029-03-2097-1,"(187,5 г/кг тифенсульфурон-метил + 187,5 г/кг хлоримурон-этил)",2,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 187.5, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""хлоримурон - этил"", ""concentration"": 187.5, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Тифенс Классик,тифенс-классик-097-03-3378-1,"(187,5 г/кг тифенсульфурон-метил + 187,5 г/кг хлоримурон-этил)",2,"[{""name"": ""тифенсульфурон - метил"", ""concentration"": 187.5, ""unit"": ""г/кг"", ""is_antidote"": false}, {""name"": ""хлоримурон - этил"", ""concentration"": 187.5, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Дукат,дукат-043-042-03-2207-1,(750 г/кг триасульфурон),1,"[{""name"": ""триасульфурон"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Триас,триас-010-03-3257-1,(750 г/кг триасульфурон),1,"[{""name"": ""триасульфурон"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Логран,логран-041-03-1696-1,(750 г/кг триасульфурон),1,"[{""name"": ""триасульфурон"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Суперстар,суперстар-002-03-4856-0,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Кропстар,кропстар-966-03-4831-0,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Кропресс,кропресс-966-03-4834-0,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Прометей,прометей-085-03-4801-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Прометей,прометей-085-03-577-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Суперстар,суперстар-002-03-2181-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Богдэн,богдэн-971-03-4867-0,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Гренадер,гренадер-278-03-4119-0,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Гранат,гранат-018-03-3901-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Бенрил,бенрил-070-03-3586-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Гекстар,гекстар-535-03-3305-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Саунар,саунар-854-038-03-4630-0,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Трибун,трибун-178-03-3668-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Спецназ 750,спецназ-750-941-942-03-4635-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Трибел,трибел-277-03-2454-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Триметил,триметил-653-03-3757-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Террастар,террастар-424-03-2510-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Артстар,артстар-010-03-2275-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Громстор,громстор-158-03-4463-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Гранд Плюс,гранд-плюс-192-03-2866-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Санфло,санфло-018-03-2320-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Гран-при,гран-при-082-03-1070-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Норман,норман-086-03-2235-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Мортира,мортира-021-03-3103-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Аргамак,аргамак-050-03-3457-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Герсотил,герсотил-064-03-3291-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Трибинстар,трибинстар-046-03-2360-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
herbicides,Трибунал,трибунал-329-03-790-1,(750 г/кг трибенурон-метил),1,"[{""name"": ""трибенурон-метил"", ""concentration"": 750.0, ""unit"": ""г/кг"", ""is_antidote"": false}]",,clean,no,no,clean
