row_number / record_id,product_name,clean_product_name_candidate,registration_number,manufacturer,active_substances_raw,composition_found_in_product_name,composition_found_in_active_substances_raw,parsed_from_active_substances_raw_count,parsed_from_product_name_count,final_selected_composition_source,final_parsed_substance_count,parsed_substances_summary,repeated_fragment_warning,duplicated_substance_warning,empty_composition_warning,product_name_contains_composition_warning,inconsistent_duplicate_rows_warning,unresolved_concentration_warning,safe_auto_fix_possible,manual_review_required,suggested_action,notes
453,Комфорт,Комфорт,010-02-3047-1,ООО «ЛИСТЕРРА» ОГРН 1057749556930,(500 г/л Карбендазим),,(500 г/л Карбендазим),1,0,active_substances_raw,1,"Карбендазим — 500,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
454,Комфорт,Комфорт,010-02-3047-1,ООО «ЛИСТЕРРА» ОГРН 1057749556930,(500 г/л Карбендазим),,(500 г/л Карбендазим),1,0,active_substances_raw,1,"Карбендазим — 500,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
455,Дерозал,Дерозал,,ООО НПО «РАХ»,(500 г/л Карбендазим),,(500 г/л Карбендазим),1,0,active_substances_raw,1,"Карбендазим — 500,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
456,Зим 500,Зим 500,,АО «Щелково Агрохим» ОГРН 1025006519427,(500 г/л Карбендазим),,(500 г/л Карбендазим),1,0,active_substances_raw,1,"Карбендазим — 500,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
457,Колфуго Супер,Колфуго Супер,,ОГРН -,(200 г/л Карбендазим) «Агро-Кеми Кфт.»,,(200 г/л Карбендазим) «Агро-Кеми Кфт.»,1,0,active_substances_raw,1,"Карбендазим) «Агро-Кеми Кфт.» — 200,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
458,Колфуго Супер,Колфуго Супер,,ОГРН -,(200 г/л Карбендазим) «Агро-Кеми Кфт.»,,(200 г/л Карбендазим) «Агро-Кеми Кфт.»,1,0,active_substances_raw,1,"Карбендазим) «Агро-Кеми Кфт.» — 200,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
459,Колфуго Супер,Колфуго Супер,,ОГРН -,(200 г/л Карбендазим) «Агро-Кеми Кфт.»,,(200 г/л Карбендазим) «Агро-Кеми Кфт.»,1,0,active_substances_raw,1,"Карбендазим) «Агро-Кеми Кфт.» — 200,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
460,Кредо,Кредо,021-02-1740-1,АО Фирма «Август» ОГРН 1025006038958,(500 г/л Карбендазим),,(500 г/л Карбендазим),1,0,active_substances_raw,1,"Карбендазим — 500,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
461,Кредо,Кредо,021-02-1740-1,АО Фирма «Август» ОГРН 1025006038958,(500 г/л Карбендазим),,(500 г/л Карбендазим),1,0,active_substances_raw,1,"Карбендазим — 500,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
462,Кредо,Кредо,021-02-1740-1,АО Фирма «Август» ОГРН 1025006038958,(500 г/л Карбендазим),,(500 г/л Карбендазим),1,0,active_substances_raw,1,"Карбендазим — 500,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
463,26.06.2020 25.06.2030,26.06.2020 25.06.2030,,,,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
464,26.06.2020 25.06.2030,26.06.2020 25.06.2030,,,,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
465,26.06.2020 25.06.2030,26.06.2020 25.06.2030,,,,,,0,0,,0,,,,yes,,,,,yes,manual review,source workbook audit; MongoDB was not changed
466,Дерозал Евро,Дерозал Евро,,"ООО НПО «РАХ» ОГРН 1037706005050, ООО «АгроХимИнвест» ОГРН 5137746013400",(500 г/л Карбендазим),,(500 г/л Карбендазим),1,0,active_substances_raw,1,"Карбендазим — 500,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
467,Витарос,Витарос,021-02-1690-1,АО Фирма «Август» ОГРН 1025006038958,(198 г/л Карбоксин + 198 г/л Тирам),,(198 г/л Карбоксин + 198 г/л Тирам),2,0,active_substances_raw,2,"Карбоксин — 198,0 г/л; Тирам — 198,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
468,Витарос,Витарос,021-02-1690-1,АО Фирма «Август» ОГРН 1025006038958,(198 г/л Карбоксин + 198 г/л Тирам),,(198 г/л Карбоксин + 198 г/л Тирам),2,0,active_substances_raw,2,"Карбоксин — 198,0 г/л; Тирам — 198,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
469,Витарос,Витарос,021-02-1690-1,АО Фирма «Август» ОГРН 1025006038958,(198 г/л Карбоксин + 198 г/л Тирам),,(198 г/л Карбоксин + 198 г/л Тирам),2,0,active_substances_raw,2,"Карбоксин — 198,0 г/л; Тирам — 198,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
470,Витарос,Витарос,021-02-1690-1,АО Фирма «Август» ОГРН 1025006038958,(198 г/л Карбоксин + 198 г/л Тирам),,(198 г/л Карбоксин + 198 г/л Тирам),2,0,active_substances_raw,2,"Карбоксин — 198,0 г/л; Тирам — 198,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
471,Витарос,Витарос,021-02-1690-1,АО Фирма «Август» ОГРН 1025006038958,(198 г/л Карбоксин + 198 г/л Тирам),,(198 г/л Карбоксин + 198 г/л Тирам),2,0,active_substances_raw,2,"Карбоксин — 198,0 г/л; Тирам — 198,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
472,Здоровая земля,Здоровая земля,021-02-3505-1,АО Фирма «Август» ОГРН 1025006038958,(198 г/л Карбоксин + 198 г/л Тирам),,(198 г/л Карбоксин + 198 г/л Тирам),2,0,active_substances_raw,2,"Карбоксин — 198,0 г/л; Тирам — 198,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
473,Хинуфур,Хинуфур,262-02-1385-1,ОГРН -,(436 г/л Карбофуран) «Агро-Кеми Кфт.»,,(436 г/л Карбофуран) «Агро-Кеми Кфт.»,1,0,active_substances_raw,1,"Карбофуран) «Агро-Кеми Кфт.» — 436,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
474,Хинуфур,Хинуфур,262-02-1385-1,ОГРН -,(436 г/л Карбофуран) «Агро-Кеми Кфт.»,,(436 г/л Карбофуран) «Агро-Кеми Кфт.»,1,0,active_substances_raw,1,"Карбофуран) «Агро-Кеми Кфт.» — 436,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
475,Хинуфур,Хинуфур,262-02-1385-1,ОГРН -,(436 г/л Карбофуран) «Агро-Кеми Кфт.»,,(436 г/л Карбофуран) «Агро-Кеми Кфт.»,1,0,active_substances_raw,1,"Карбофуран) «Агро-Кеми Кфт.» — 436,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
476,Эместо Квантум,Эместо Квантум,,ОГРН 0,"(207 г/л Клотианидин + 66,5 г/л пенфлуфен) Байер КропСайенс АГ",,"(207 г/л Клотианидин + 66,5 г/л пенфлуфен) Байер КропСайенс АГ",2,0,active_substances_raw,2,"Клотианидин — 207,0 г/л; пенфлуфен) Байер КропСайенс АГ — 66,5 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
477,Нагайна,Нагайна,,ООО «Агро Эксперт Груп» ОГРН 1027708006996,(390 г/л Клотианидин + 40 г/л Тиабендазол + 30 г/л Тебуконазол),,(390 г/л Клотианидин + 40 г/л Тиабендазол + 30 г/л Тебуконазол),3,0,active_substances_raw,3,"Клотианидин — 390,0 г/л; Тиабендазол — 40,0 г/л; Тебуконазол — 30,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
478,Нагайна,Нагайна,,ООО «Агро Эксперт Груп» ОГРН 1027708006996,(390 г/л Клотианидин + 40 г/л Тиабендазол + 30 г/л Тебуконазол),,(390 г/л Клотианидин + 40 г/л Тиабендазол + 30 г/л Тебуконазол),3,0,active_substances_raw,3,"Клотианидин — 390,0 г/л; Тиабендазол — 40,0 г/л; Тебуконазол — 30,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
479,Нагайна,Нагайна,,ООО «Агро Эксперт Груп» ОГРН 1027708006996,(390 г/л Клотианидин + 40 г/л Тиабендазол + 30 г/л Тебуконазол),,(390 г/л Клотианидин + 40 г/л Тиабендазол + 30 г/л Тебуконазол),3,0,active_substances_raw,3,"Клотианидин — 390,0 г/л; Тиабендазол — 40,0 г/л; Тебуконазол — 30,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
480,Сценик Комби,Сценик Комби,,ОГРН 0,"(250 г/л Клотианидин + 37,5 г/л флуоксастробин + 37,5 г/л Протиоконазол + 5 г/л Тебуконазол) Байер КропСайенс АГ",,"(250 г/л Клотианидин + 37,5 г/л флуоксастробин + 37,5 г/л Протиоконазол + 5 г/л Тебуконазол) Байер КропСайенс АГ",4,0,active_substances_raw,4,"Клотианидин — 250,0 г/л; флуоксастробин — 37,5 г/л; Протиоконазол — 37,5 г/л; Тебуконазол) Байер КропСайенс АГ — 5,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
481,Сценик Комби,Сценик Комби,,ОГРН 0,"(250 г/л Клотианидин + 37,5 г/л флуоксастробин + 37,5 г/л Протиоконазол + 5 г/л Тебуконазол) Байер КропСайенс АГ",,"(250 г/л Клотианидин + 37,5 г/л флуоксастробин + 37,5 г/л Протиоконазол + 5 г/л Тебуконазол) Байер КропСайенс АГ",4,0,active_substances_raw,4,"Клотианидин — 250,0 г/л; флуоксастробин — 37,5 г/л; Протиоконазол — 37,5 г/л; Тебуконазол) Байер КропСайенс АГ — 5,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
482,Сценик Комби,Сценик Комби,,ОГРН 0,"(250 г/л Клотианидин + 37,5 г/л флуоксастробин + 37,5 г/л Протиоконазол + 5 г/л Тебуконазол) Байер КропСайенс АГ",,"(250 г/л Клотианидин + 37,5 г/л флуоксастробин + 37,5 г/л Протиоконазол + 5 г/л Тебуконазол) Байер КропСайенс АГ",4,0,active_substances_raw,4,"Клотианидин — 250,0 г/л; флуоксастробин — 37,5 г/л; Протиоконазол — 37,5 г/л; Тебуконазол) Байер КропСайенс АГ — 5,0 г/л",,,,,,,yes,,use explicit parsed composition; clean display title only,source workbook audit; MongoDB was not changed
